Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Alpelisib","1560","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","3.8693676474781489",".99741689240284959","10",".024491279381509138",".29723863580225895","GDSC2"
"Alpelisib","1560","TK","1331045","DLBC","blood","B_cell_lymphoma","3.3522548642022194",".986631095512981","10",".067061492595559574","-.070231089063527943","GDSC2"
"Alpelisib","1560","VAL","1331048","DLBC","blood","B_cell_lymphoma","3.8015773312853796",".97721047564085617","10",".077307125558606013",".24906560731491389","GDSC2"
"Alpelisib","1560","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","2.6463378817155374",".97197747204461349","10",".060303489573992834","-.57186850303178993","GDSC2"
"Alpelisib","1560","OCI-LY7","1659819","DLBC","blood","B_cell_lymphoma","1.407119930899271",".84401839928241573","10",".18637166631017918","-1.4524792598388037","GDSC2"
"Taselisib","1561","CRO-AP2","906807","DLBC","blood","B_cell_lymphoma","1.7523059938028553",".87108141255599081","10",".28472165721252274","-.0087297691355775441","GDSC2"
"Taselisib","1561","DB","906832","DLBC","blood","B_cell_lymphoma","2.9486709488854124",".92882757027216944","10",".14683052929102325",".69743945899517679","GDSC2"
"Taselisib","1561","DOHH-2","906842","DLBC","blood","B_cell_lymphoma","-.18923626948754052",".68147161691793467","10",".084879180993609832","-1.1547491302229345","GDSC2"
"Taselisib","1561","HT","907063","DLBC","blood","B_cell_lymphoma",".094000440467540122",".64375714732928024","10",".12150048383297261","-.9875651551344371","GDSC2"
"Taselisib","1561","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma",".88804541797881942",".77643772654296783","10",".10581129895765122","-.51887027529189922","GDSC2"
"Taselisib","1561","MC116","907799","DLBC","blood","B_cell_lymphoma","-.98880938699813059",".52331998177172223","10",".087338075680760852","-1.6267070631495062","GDSC2"
"Taselisib","1561","TUR","909773","DLBC","blood","B_cell_lymphoma","-.33641362807500669",".6599407977515952","10",".18084508808150618","-1.2416223884795359","GDSC2"
"Taselisib","1561","RL","910861","DLBC","blood","B_cell_lymphoma","2.0965361556046549",".87548214841192673","10",".088362680176241451",".19445634612648896","GDSC2"
"Taselisib","1561","BC-3","910918","DLBC","blood","B_cell_lymphoma","1.9230844156302982",".90325288181851371","10",".11488394710262939",".092074308926832438","GDSC2"
"Taselisib","1561","BC-1","910919","DLBC","blood","B_cell_lymphoma","1.2788779503429537",".83956371677062713","10",".19174848527480548","-.28817653377476882","GDSC2"
"Taselisib","1561","SCC-3","910930","DLBC","blood","B_cell_lymphoma","2.8190182958050345",".95781418539086738","10",".098405428805322173",".62091037515507308","GDSC2"
"Taselisib","1561","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","-1.5907419774338827",".50226101797659028","10",".17279726746529897","-1.9820052277847517","GDSC2"
"Taselisib","1561","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","2.7461058818580479",".95548608135153212","10",".07883904910079402",".57787292002120838","GDSC2"
"Taselisib","1561","CTB-1","949088","DLBC","blood","B_cell_lymphoma","1.8989828092326964",".82235751043938143","10",".14842613566952195",".077848037324509164","GDSC2"
"Taselisib","1561","Farage","1297449","DLBC","blood","B_cell_lymphoma","-2.306293835576736",".41249124465327303","10",".19553301649217691","-2.4043685720181145","GDSC2"
"Taselisib","1561","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","3.7560129897370373",".95210240037022198","10",".11171492084697632","1.1739830951186185","GDSC2"
"Taselisib","1561","JEKO-1","1327765","DLBC","blood","B_cell_lymphoma","1.439071310381308",".83123275742303582","10",".20421336055951056","-.19362041949762468","GDSC2"
"Taselisib","1561","JM1","1327768","DLBC","blood","B_cell_lymphoma","3.2715945885617117",".98403925379845147","10",".042591729849525008",".88804913575526712","GDSC2"
"Taselisib","1561","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","2.5509221997915801",".92798433877406061","10",".12438229686243131",".46266333491673267","GDSC2"
"Taselisib","1561","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","-.91063714780544336",".58630894200649286","10",".23792951062570611","-1.5805649310372001","GDSC2"
"Taselisib","1561","NU-DUL-1","1330982","DLBC","blood","B_cell_lymphoma","-2.5543107164860284",".30630874532878349","10",".19828941330727476","-2.5507636069203414","GDSC2"
"Taselisib","1561","OCI-LY-19","1330984","DLBC","blood","B_cell_lymphoma","2.1017347884717297",".89656101036588565","10",".17699688170426014",".19752490354576246","GDSC2"
"Taselisib","1561","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","2.6633669337871142",".90579443604449472","10",".1038181660111045",".52903523144851872","GDSC2"
"Taselisib","1561","SLVL","1331032","DLBC","blood","B_cell_lymphoma",".754456902975986",".76767274125694374","10",".20584859732729291","-.59772255036558253","GDSC2"
"Taselisib","1561","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma",".4473197687829093",".7580326180946988","10",".13134667875839387","-.77901404679565811","GDSC2"
"Taselisib","1561","SU-DHL-16","1331034","DLBC","blood","B_cell_lymphoma","-1.5468929511437146",".44319266000775859","10",".13558439898812322","-1.9561227970782487","GDSC2"
"Taselisib","1561","SU-DHL-4","1331035","DLBC","blood","B_cell_lymphoma","1.2648245560032991",".82347460018908381","10",".14472398282442128","-.29647172379290687","GDSC2"
"Taselisib","1561","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","-1.2838248771523186",".5415449242005197","10",".10551972722432573","-1.800843609095407","GDSC2"
"Taselisib","1561","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","-4.6993070908229777",".12916734129109941","10",".15494145861890279","-3.8168742762221384","GDSC2"
"Taselisib","1561","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","2.8596507014852586",".97176203924975335","10",".14435585633005654",".64489415571835407","GDSC2"
"Taselisib","1561","TK","1331045","DLBC","blood","B_cell_lymphoma","4.2355607841216321",".99053246322140187","10",".097725997185556371","1.4570421185158782","GDSC2"
"Taselisib","1561","VAL","1331048","DLBC","blood","B_cell_lymphoma","1.1263432423236219",".80524012836648373","10",".20896506358921274","-.37821203386824026","GDSC2"
"Taselisib","1561","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","-.78195770498388728",".59232428874943932","10",".14360130010119121","-1.5046102966026573","GDSC2"
"EPZ5676","1563","CRO-AP2","906807","DLBC","blood","B_cell_lymphoma","4.3061205406762273",".98998688967798742","10",".078987514544400908","-1.202315956841389","GDSC2"
"EPZ5676","1563","DB","906832","DLBC","blood","B_cell_lymphoma","5.3699608348110219",".9867051475960309","10",".058122564687869506","-.16815862705081466","GDSC2"
"EPZ5676","1563","DOHH-2","906842","DLBC","blood","B_cell_lymphoma","3.4757774141462821",".99858114179691337","10",".02662467241866771","-2.0094910894965565","GDSC2"
"EPZ5676","1563","HT","907063","DLBC","blood","B_cell_lymphoma","-.83675187483446734",".53694315657299629","10",".24636079404609701","-6.2016934329536557","GDSC2"
"EPZ5676","1563","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","5.2654070040200276",".98449872955990625","10",".018767879574271305","-.26979522708026438","GDSC2"
"EPZ5676","1563","TUR","909773","DLBC","blood","B_cell_lymphoma","4.4027738361847684",".99351449210393805","10",".068461900830268485","-1.108359453642886","GDSC2"
"EPZ5676","1563","RL","910861","DLBC","blood","B_cell_lymphoma","2.2802783508242332",".88942761870635034","10",".27132468778947566","-3.1716336835574017","GDSC2"
"EPZ5676","1563","BC-3","910918","DLBC","blood","B_cell_lymphoma","2.8340446568348745",".96549769958240472","10",".050495988919566484","-2.6333184049302574","GDSC2"
"EPZ5676","1563","BC-1","910919","DLBC","blood","B_cell_lymphoma","4.4589646782676766",".99000369612195893","10",".062610507669787499","-1.0537364321917158","GDSC2"
"EPZ5676","1563","SCC-3","910930","DLBC","blood","B_cell_lymphoma","4.3056046994713819",".99132719449905782","10",".022214197557478662","-1.2028174051940599","GDSC2"
"EPZ5676","1563","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","5.1340583083231373",".99149191914443369","10",".022770063494425195","-.39747906944106115","GDSC2"
"EPZ5676","1563","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","3.9983268240904897",".98796504462007384","10",".083087405463432962","-1.5015217021262088","GDSC2"
"EPZ5676","1563","CTB-1","949088","DLBC","blood","B_cell_lymphoma","2.2068746621146382",".84601060987715826","10",".25479620908053358","-3.2429892837646963","GDSC2"
"EPZ5676","1563","Farage","1297449","DLBC","blood","B_cell_lymphoma","3.6934456252029899",".98058183444544411","10",".13448121763002718","-1.7978961939396352","GDSC2"
"EPZ5676","1563","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","6.1196485547273269",".98989777226243481","10",".025900905745564199",".56061152282959181","GDSC2"
"EPZ5676","1563","JEKO-1","1327765","DLBC","blood","B_cell_lymphoma","3.899431092512248",".97841413994188109","10",".012315368862095345","-1.5976580735914556","GDSC2"
"EPZ5676","1563","JM1","1327768","DLBC","blood","B_cell_lymphoma","4.0026854218111092",".99493863526132387","10",".050258127093100492","-1.4972847167391747","GDSC2"
"EPZ5676","1563","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","4.2356316789719681",".98148165975382351","10",".10698596683439791","-1.2708380587038113","GDSC2"
"EPZ5676","1563","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","5.0011217352142232",".99252638702404661","10",".028572243792666829","-.52670648471736659","GDSC2"
"EPZ5676","1563","NU-DUL-1","1330982","DLBC","blood","B_cell_lymphoma","2.685045998106482",".94109237174281379","10",".096337764696580522","-2.7781597461564318","GDSC2"
"EPZ5676","1563","OCI-LY-19","1330984","DLBC","blood","B_cell_lymphoma","4.4298039274888827",".98919525627976557","10",".04916739114429021","-1.0820835481322828","GDSC2"
"EPZ5676","1563","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","5.6906336022909354",".9863294811483081","10",".046047242283444936",".14356682157330194","GDSC2"
"EPZ5676","1563","SLVL","1331032","DLBC","blood","B_cell_lymphoma","4.5579502484799379",".97720178151276016","10",".080593568667466642","-.95751272874404481","GDSC2"
"EPZ5676","1563","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","3.3407606312850149",".9822046232580719","10",".2687526429308762","-2.1407406731140672","GDSC2"
"EPZ5676","1563","SU-DHL-16","1331034","DLBC","blood","B_cell_lymphoma","3.1839173678224295",".97991544482549964","10",".037421492405827844","-2.2932077411809164","GDSC2"
"EPZ5676","1563","SU-DHL-4","1331035","DLBC","blood","B_cell_lymphoma","3.2137705827108936",".96958747850980187","10",".051621267678345822","-2.2641874820640848","GDSC2"
"EPZ5676","1563","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","3.3384877318566755",".99092412955853493","10",".072052877681594144","-2.1429501547596232","GDSC2"
"EPZ5676","1563","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","4.3993369156907516",".99503592864714285","10",".025576086542679791","-1.111700478174849","GDSC2"
"EPZ5676","1563","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","4.4034605757586185",".99669488452561061","10",".038640401012253939","-1.1076918752780978","GDSC2"
"EPZ5676","1563","TK","1331045","DLBC","blood","B_cell_lymphoma","4.5496242583443429",".99258695786284012","10",".031989905433724153","-.96560640950981447","GDSC2"
"EPZ5676","1563","VAL","1331048","DLBC","blood","B_cell_lymphoma","5.3984579117006497",".98925136931535307","10",".03771212850190471","-.14045666736241799","GDSC2"
"EPZ5676","1563","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","4.6770909526354547",".99418910098887214","10",".019079585489842604","-.84169625407380955","GDSC2"
"EPZ5676","1563","OCI-LY7","1659819","DLBC","blood","B_cell_lymphoma","3.3564734335310256",".97834571625700095","10",".059993236671649484","-2.1254662849339527","GDSC2"
"SCH772984","1564","CRO-AP2","906807","DLBC","blood","B_cell_lymphoma","3.8405085036542754",".99232921809319186","10",".065609148670519188",".7320337635244798","GDSC2"
"SCH772984","1564","DB","906832","DLBC","blood","B_cell_lymphoma","4.7813759566340517",".98776847136943402","10",".032508191170221294","1.2447231748395073","GDSC2"
"SCH772984","1564","DOHH-2","906842","DLBC","blood","B_cell_lymphoma","2.2338041878468333",".99307071053219365","10",".061102423470131818","-.14347775217287256","GDSC2"
"SCH772984","1564","HT","907063","DLBC","blood","B_cell_lymphoma","-.85343659635632707",".61520382240726135","10",".29869008633217292","-1.8257504838186165","GDSC2"
"SCH772984","1564","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","2.7649713354451304",".94103880788808458","10",".06514588011710587",".14596128767231459","GDSC2"
"SCH772984","1564","TUR","909773","DLBC","blood","B_cell_lymphoma","3.0676250845313913",".98534636921177299","10",".039332929940247945",".3108807691145708","GDSC2"
"SCH772984","1564","RL","910861","DLBC","blood","B_cell_lymphoma","1.4568335440765274",".87965286537612553","10",".24586997604426108","-.56685792193225559","GDSC2"
"SCH772984","1564","BC-3","910918","DLBC","blood","B_cell_lymphoma","2.6097928923819111",".9816357402024426","10",".051948216014060147",".061402783314555211","GDSC2"
"SCH772984","1564","BC-1","910919","DLBC","blood","B_cell_lymphoma","1.9961037451089299",".937980505856433","10",".12390210877362187","-.27300343580733089","GDSC2"
"SCH772984","1564","SCC-3","910930","DLBC","blood","B_cell_lymphoma","1.5395945800411632",".91569607054930524","10",".083483271306539694","-.52176048905353212","GDSC2"
"SCH772984","1564","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","-1.5200349069959356",".54393329432146431","10",".11802742309459939","-2.1889875098025078","GDSC2"
"SCH772984","1564","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","2.0980359487574374",".95189983049235061","10",".09696056632898277","-.21745941489653411","GDSC2"
"SCH772984","1564","CTB-1","949088","DLBC","blood","B_cell_lymphoma",".74404701828638931",".78288516586011292","10",".23544427385239927","-.95526343340283293","GDSC2"
"SCH772984","1564","Farage","1297449","DLBC","blood","B_cell_lymphoma","1.7824811807309549",".9305060006734529","10",".1492392210628288","-.38940880877212902","GDSC2"
"SCH772984","1564","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","4.8735184722732683",".98482281941043881","10",".077191513720717364","1.2949326830444543","GDSC2"
"SCH772984","1564","JEKO-1","1327765","DLBC","blood","B_cell_lymphoma","3.5592313489326317",".98492172024011648","10",".055045193850332741",".57876263227863678","GDSC2"
"SCH772984","1564","JM1","1327768","DLBC","blood","B_cell_lymphoma","3.1238038023597574",".99318299813153343","10",".039913761164199257",".34149319351148227","GDSC2"
"SCH772984","1564","JSC-1","1327769","DLBC","blood","B_cell_lymphoma",".68246550449345245",".81947495811645155","10",".14530606290071876","-.9888199029718443","GDSC2"
"SCH772984","1564","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","2.7460136713094054",".96453672782403155","10",".10841689557724227",".13563104015990354","GDSC2"
"SCH772984","1564","NU-DUL-1","1330982","DLBC","blood","B_cell_lymphoma","1.7041665948941924",".92323200696964258","10",".10276564009344127","-.43208332023797835","GDSC2"
"SCH772984","1564","OCI-LY-19","1330984","DLBC","blood","B_cell_lymphoma",".98686000772585403",".85907514181374001","10",".15351484342808613","-.82295186473170701","GDSC2"
"SCH772984","1564","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","4.3939542847190936",".97876378654274554","10",".077160673447463413","1.0336126849658258","GDSC2"
"SCH772984","1564","SLVL","1331032","DLBC","blood","B_cell_lymphoma","1.4771148098413796",".87351093234795107","10",".15350717457260785","-.55580642878858832","GDSC2"
"SCH772984","1564","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","2.493853603401083",".97801704657435951","10",".16538815742096336","-.0017738582278973242","GDSC2"
"SCH772984","1564","SU-DHL-16","1331034","DLBC","blood","B_cell_lymphoma","1.8654487409490621",".95349379190052197","10",".056720888203582828","-.3441988384710522","GDSC2"
"SCH772984","1564","SU-DHL-4","1331035","DLBC","blood","B_cell_lymphoma","2.2454839760881691",".95881331909187584","10",".17935998057993974","-.13711330228275256","GDSC2"
"SCH772984","1564","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","2.3016463437772519",".98312612436451985","10",".059581216404880899","-.10650978726330712","GDSC2"
"SCH772984","1564","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","1.9862398818816411",".95334443943571712","10",".10250906713892387","-.27837836743587696","GDSC2"
"SCH772984","1564","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","3.2315389451750787",".99311305388372428","10",".028214811716275972",".40019930219129302","GDSC2"
"SCH772984","1564","TK","1331045","DLBC","blood","B_cell_lymphoma","3.6113789286019737",".99010834627865707","10",".061983087474112471",".60717844349360195","GDSC2"
"SCH772984","1564","VAL","1331048","DLBC","blood","B_cell_lymphoma","3.1049803105612783",".9603015970797959","10",".14494997156639483",".33123605803666967","GDSC2"
"SCH772984","1564","WSU-DLCL2","1331050","DLBC","blood","B_cell_lymphoma","3.313156267793909",".9869808042044701","10",".048441385500580809",".44467351261703753","GDSC2"
"SCH772984","1564","OCI-LY7","1659819","DLBC","blood","B_cell_lymphoma","-4.3406423382125849",".16297802169982589","10",".070579247389174621","-3.7259686848674929","GDSC2"
"IWP-2","1576","CRO-AP2","906807","DLBC","blood","B_cell_lymphoma","2.1147358661802627",".99120673035211981","1",".066096280912049901","-.84264166923293138","GDSC2"
"IWP-2","1576","DB","906832","DLBC","blood","B_cell_lymphoma","2.2301786217322457",".97437731245074044","1",".049718346059253855","-.71393577637258632","GDSC2"
"IWP-2","1576","DOHH-2","906842","DLBC","blood","B_cell_lymphoma","1.1731788220738495",".99858108526584166","1",".030907327530213215","-1.8923735424997206","GDSC2"
"IWP-2","1576","HT","907063","DLBC","blood","B_cell_lymphoma","3.2075251939777734",".97507601167768976","1",".040455629133612635",".37569745884775557","GDSC2"
"IWP-2","1576","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","2.6817365051881947",".98074672317881484","1",".053542836037493852","-.21049872403927325","GDSC2"
"IWP-2","1576","MC116","907799","DLBC","blood","B_cell_lymphoma","1.4379249837562227",".99198648886155816","1",".038481875099154815","-1.5972108797777997","GDSC2"
"IWP-2","1576","TUR","909773","DLBC","blood","B_cell_lymphoma","1.1864110812766957",".9795393344444755","1",".058001755926536891","-1.8776210383073293","GDSC2"
"IWP-2","1576","RL","910861","DLBC","blood","B_cell_lymphoma","2.6763386924599852",".98708907815506286","1",".062205953157062843","-.2165166876902215","GDSC2"
"IWP-2","1576","BC-3","910918","DLBC","blood","B_cell_lymphoma","1.1119188899779791",".98430084555955544","1",".015844366917468853","-1.9606715852765388","GDSC2"
"IWP-2","1576","BC-1","910919","DLBC","blood","B_cell_lymphoma","1.8895295627844484",".98658492398649222","1",".1689949617607435","-1.0937217670506252","GDSC2"
"IWP-2","1576","SCC-3","910930","DLBC","blood","B_cell_lymphoma","2.1307756802815083",".99258287169361936","1",".092285100732409295","-.82475905212678313","GDSC2"
"IWP-2","1576","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma",".42357087984677416",".92648034075054286","1",".10184313000398752","-2.7281034160481554","GDSC2"
"IWP-2","1576","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","2.0311230866688113",".99203749256599927","1",".039518373718707318","-.93586066240492571","GDSC2"
"IWP-2","1576","CTB-1","949088","DLBC","blood","B_cell_lymphoma","3.2351152148261435",".97712144519105948","1",".077777428679043165",".40645727786234959","GDSC2"
"IWP-2","1576","Farage","1297449","DLBC","blood","B_cell_lymphoma","1.9086395080015826",".98934730629631074","1",".083350625581023477","-1.0724162936155599","GDSC2"
"IWP-2","1576","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","2.7175620718996947",".9774522762772152","1",".11637475635016983","-.17055718306700174","GDSC2"
"IWP-2","1576","JEKO-1","1327765","DLBC","blood","B_cell_lymphoma","1.8770983175780154",".98375423882829083","1",".018177305075928917","-1.1075812293097307","GDSC2"
"IWP-2","1576","JM1","1327768","DLBC","blood","B_cell_lymphoma","1.1250641717093048",".98742973219913188","1",".0067553407689266969","-1.9460160513364362","GDSC2"
"IWP-2","1576","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","2.0653077916322706",".98368822737653627","1",".049515026861775717","-.89774850063737044","GDSC2"
"IWP-2","1576","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","1.59936506612031",".97725580398248568","1",".083640978037667318","-1.4172230594527626","GDSC2"
"IWP-2","1576","NU-DUL-1","1330982","DLBC","blood","B_cell_lymphoma","1.9718029801422261",".98925279635531282","1",".090365203716913298","-1.0019960144118085","GDSC2"
"IWP-2","1576","OCI-LY-19","1330984","DLBC","blood","B_cell_lymphoma","1.4807074614388482",".9783990008717196","1",".043850633774123869","-1.54951315320681","GDSC2"
"IWP-2","1576","RC-K8","1330995","DLBC","blood","B_cell_lymphoma",".9574236485191332",".92598415801811806","1",".21428651288268771","-2.1329166767901553","GDSC2"
"IWP-2","1576","SLVL","1331032","DLBC","blood","B_cell_lymphoma","2.2342406559532826",".97681293918006795","1",".091533206181432028","-.70940705788567859","GDSC2"
"IWP-2","1576","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","1.3912831178608012",".98920557946233911","1",".067276611349563226","-1.6492113969695397","GDSC2"
"IWP-2","1576","SU-DHL-16","1331034","DLBC","blood","B_cell_lymphoma","1.316167422294656",".98938197378582271","1",".057199486800872446","-1.7329570821746474","GDSC2"
"IWP-2","1576","SU-DHL-4","1331035","DLBC","blood","B_cell_lymphoma",".82408614317322793",".96647392927494935","1",".16658026397632941","-2.2815732347115238","GDSC2"
"IWP-2","1576","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","1.4736039434855857",".9960187149533376","1",".063607324421520159","-1.5574327893611328","GDSC2"
"IWP-2","1576","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma",".92020660765353146",".97584306954793931","1",".10911671002670248","-2.1744095574072531","GDSC2"
"IWP-2","1576","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","1.9243871608241443",".99566082556753144","1",".092766449336935536","-1.0548594039927208","GDSC2"
"IWP-2","1576","TK","1331045","DLBC","blood","B_cell_lymphoma","1.5472686234450455",".98327259729651817","1",".12629616807861294","-1.4753048259292085","GDSC2"
"IWP-2","1576","VAL","1331048","DLBC","blood","B_cell_lymphoma","2.007273285234386",".97352563707003681","1",".18900710766248127","-.96245055081743347","GDSC2"
"IWP-2","1576","OCI-LY7","1659819","DLBC","blood","B_cell_lymphoma",".67939120848008527",".96578270174553693","1",".15270618171220435","-2.4428920690810347","GDSC2"
"Leflunomide","1578","CRO-AP2","906807","DLBC","blood","B_cell_lymphoma","4.2292118799783314",".88714621039246255","100",".080801134101216671","-.8846656287415231","GDSC2"
"Leflunomide","1578","DB","906832","DLBC","blood","B_cell_lymphoma","3.2961874881952227",".76110177720743444","100",".080845732477918014","-1.9061343507156172","GDSC2"
"Leflunomide","1578","DOHH-2","906842","DLBC","blood","B_cell_lymphoma","3.3503936808020209",".81722385030268008","100",".074114124410658955","-1.8467897818353438","GDSC2"
"Leflunomide","1578","HT","907063","DLBC","blood","B_cell_lymphoma","5.2410097822630783",".89019151311821298","100",".031736567988931638",".22304379369672994","GDSC2"
"Leflunomide","1578","KARPAS-422","907274","DLBC","blood","B_cell_lymphoma","4.2299619267263102",".84770194081119277","100",".050181020739437268","-.88384448269236726","GDSC2"
"Leflunomide","1578","MC116","907799","DLBC","blood","B_cell_lymphoma","4.0045146589942133",".88496248817594358","100",".058272602538296872","-1.1306626092825551","GDSC2"
"Leflunomide","1578","TUR","909773","DLBC","blood","B_cell_lymphoma","3.8937827460300265",".86128116161467783","100",".11158460041885224","-1.2518911501582239","GDSC2"
"Leflunomide","1578","RL","910861","DLBC","blood","B_cell_lymphoma","3.8883019524858295",".8310154425687506","100",".039266891838459148","-1.2578914854402368","GDSC2"
"Leflunomide","1578","BC-3","910918","DLBC","blood","B_cell_lymphoma","4.2650010816996371",".90686709902804186","100",".040242171980881342","-.84548385550527383","GDSC2"
"Leflunomide","1578","BC-1","910919","DLBC","blood","B_cell_lymphoma","3.2495609710262632",".78012669933425038","100",".11358825683702069","-1.9571807427736627","GDSC2"
"Leflunomide","1578","SCC-3","910930","DLBC","blood","B_cell_lymphoma","4.5378135374612301",".91588383715630362","100",".173153652573313","-.5468106450516419","GDSC2"
"Leflunomide","1578","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","4.0360770979793053",".85224937976888526","100",".087853447363227713","-1.0961082669776632","GDSC2"
"Leflunomide","1578","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","3.2706255174164585",".78828319115985734","100",".089584162357242578","-1.9341194214731168","GDSC2"
"Leflunomide","1578","CTB-1","949088","DLBC","blood","B_cell_lymphoma","3.8157027159301049",".7896918310412766","100",".064319615887550863","-1.3373726330221851","GDSC2"
"Leflunomide","1578","Farage","1297449","DLBC","blood","B_cell_lymphoma","4.3203203652286675",".89623984129420409","100",".11920412159127081","-.78492068229719669","GDSC2"
"Leflunomide","1578","GRANTA-519","1303897","DLBC","blood","B_cell_lymphoma","4.2036210839745047",".83815103769004784","100",".082318255007716584","-.91268225715824847","GDSC2"
"Leflunomide","1578","JEKO-1","1327765","DLBC","blood","B_cell_lymphoma","3.7346180263863968",".83050084461187446","100",".085009319146640172","-1.4261435964924856","GDSC2"
"Leflunomide","1578","JM1","1327768","DLBC","blood","B_cell_lymphoma","3.8684344195334464",".87078349326650173","100",".10131698615128074","-1.2796423246169757","GDSC2"
"Leflunomide","1578","JSC-1","1327769","DLBC","blood","B_cell_lymphoma","4.6544275626255809",".90519013285386563","100",".11404542089738931","-.41914240797454044","GDSC2"
"Leflunomide","1578","KARPAS-1106P","1327773","DLBC","blood","B_cell_lymphoma","3.6300475125371792",".8178467531667043","100",".0902346151901076","-1.5406266797627943","GDSC2"
"Leflunomide","1578","NU-DUL-1","1330982","DLBC","blood","B_cell_lymphoma","3.465141051994733",".80782620217038303","100",".064516447269087271","-1.7211651447579528","GDSC2"
"Leflunomide","1578","OCI-LY-19","1330984","DLBC","blood","B_cell_lymphoma","4.3194047116311056",".88957450427752416","100",".1006008270486177","-.78592313359247856","GDSC2"
"Leflunomide","1578","RC-K8","1330995","DLBC","blood","B_cell_lymphoma","2.4750619256033146",".66246959705988762","100",".071517055666988419","-2.8050969999107438","GDSC2"
"Leflunomide","1578","SLVL","1331032","DLBC","blood","B_cell_lymphoma","3.9096782272987558",".82594029492492649","100",".083147142096353446","-1.2344888859947951","GDSC2"
"Leflunomide","1578","SU-DHL-10","1331033","DLBC","blood","B_cell_lymphoma","2.0885426122636912",".63373339498583614","100",".16542851032221717","-3.2282557002538201","GDSC2"
"Leflunomide","1578","SU-DHL-16","1331034","DLBC","blood","B_cell_lymphoma","3.4758882266171027",".82249798159015097","100",".093847547546951446","-1.7093992114950887","GDSC2"
"Leflunomide","1578","SU-DHL-4","1331035","DLBC","blood","B_cell_lymphoma","3.780039001712697",".84709368749125047","100",".056343114385548843","-1.376417023397537","GDSC2"
"Leflunomide","1578","SU-DHL-5","1331036","DLBC","blood","B_cell_lymphoma","2.8584652207528145",".74476683444714542","100",".048373541855035625","-2.3853496949677715","GDSC2"
"Leflunomide","1578","SU-DHL-6","1331037","DLBC","blood","B_cell_lymphoma","3.4753194273651027",".81801037049846137","100",".039182235390972285","-1.710021929025431","GDSC2"
"Leflunomide","1578","SU-DHL-8","1331038","DLBC","blood","B_cell_lymphoma","3.3352067275073667",".80447610587309937","100",".24019629609299928","-1.8634163544192863","GDSC2"
"Leflunomide","1578","TK","1331045","DLBC","blood","B_cell_lymphoma","4.1902491766402674",".8839934258009402","100",".090765439846270848","-.92732172984015304","GDSC2"
